,Unnamed: 0,Port Name,State,Port Code,Border,Date,Measure,Value,Location,location_x,location_y,year,month,agg_month,day_of_the_week,is_week_day
48133,48133,Tecate,California,2505,US-Mexico Border,2015-03-01,Pedestrians,53300,POINT (-116.63 32.58),-116.63,32.58,2015,3,231,6,0
49359,49359,Columbus,New Mexico,2406,US-Mexico Border,2015-02-01,Pedestrians,29434,POINT (-107.63 31.78),-107.63,31.78,2015,2,230,6,0
49371,49371,Calexico,California,2503,US-Mexico Border,2015-02-01,Trains,0,POINT (-115.49999999999999 32.66),-115.5,32.66,2015,2,230,6,0
49416,49416,Hidalgo,Texas,2305,US-Mexico Border,2015-02-01,Buses,1728,POINT (-98.27 26.1),-98.27,26.1,2015,2,230,6,0
49457,49457,Boquillas,Texas,2410,US-Mexico Border,2015-02-01,Rail Containers Empty,0,POINT (-102.95 29.190000000000005),-102.95,29.190000000000005,2015,2,230,6,0
49481,49481,El Paso,Texas,2402,US-Mexico Border,2015-02-01,Truck Containers Full,32580,POINT (-106.45 31.76),-106.45,31.76,2015,2,230,6,0
49485,49485,Eagle Pass,Texas,2303,US-Mexico Border,2015-02-01,Rail Containers Empty,12223,POINT (-100.51 28.71),-100.51,28.71,2015,2,230,6,0
49486,49486,Naco,Arizona,2603,US-Mexico Border,2015-02-01,Pedestrians,6583,POINT (-109.95 31.33),-109.95,31.33,2015,2,230,6,0
49578,49578,Sasabe,Arizona,2606,US-Mexico Border,2015-02-01,Bus Passengers,0,POINT (-111.54 31.48),-111.54,31.48,2015,2,230,6,0
49608,49608,Lukeville,Arizona,2602,US-Mexico Border,2015-02-01,Personal Vehicles,21448,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2015,2,230,6,0
49609,49609,Santa Teresa,New Mexico,2408,US-Mexico Border,2015-02-01,Rail Containers Full,0,POINT (-106.68 31.78),-106.68,31.78,2015,2,230,6,0
49631,49631,Otay Mesa,California,2506,US-Mexico Border,2015-02-01,Trucks,59351,POINT (-116.94 32.55),-116.94,32.55,2015,2,230,6,0
50435,50435,Tornillo-Fabens,Texas,2404,US-Mexico Border,2015-01-01,Bus Passengers,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2015,1,229,3,1
51164,51164,Presidio,Texas,2403,US-Mexico Border,2015-01-01,Personal Vehicles,52881,POINT (-104.39000000000001 29.56),-104.39,29.56,2015,1,229,3,1
51181,51181,Del Rio,Texas,2302,US-Mexico Border,2015-01-01,Trains,0,POINT (-100.93 29.330000000000002),-100.93,29.33,2015,1,229,3,1
51208,51208,Douglas,Arizona,2601,US-Mexico Border,2015-01-01,Truck Containers Empty,990,POINT (-109.56 31.33),-109.56,31.33,2015,1,229,3,1
51233,51233,Lukeville,Arizona,2602,US-Mexico Border,2015-01-01,Personal Vehicle Passengers,42606,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2015,1,229,3,1
51260,51260,Rio Grande City,Texas,2307,US-Mexico Border,2015-01-01,Buses,0,POINT (-98.8 26.37),-98.8,26.37,2015,1,229,3,1
51353,51353,Douglas,Arizona,2601,US-Mexico Border,2014-12-01,Trucks,2586,POINT (-109.56 31.33),-109.56,31.33,2014,12,228,0,1
52050,52050,Andrade,California,2502,US-Mexico Border,2014-12-01,Trains,0,POINT (-114.73000000000002 32.72),-114.73,32.72,2014,12,228,0,1
52095,52095,Andrade,California,2502,US-Mexico Border,2014-12-01,Buses,0,POINT (-114.73000000000002 32.72),-114.73,32.72,2014,12,228,0,1
52113,52113,Laredo,Texas,2304,US-Mexico Border,2014-12-01,Truck Containers Empty,37715,POINT (-99.51 27.5),-99.51,27.5,2014,12,228,0,1
52185,52185,Nogales,Arizona,2604,US-Mexico Border,2014-12-01,Pedestrians,286288,POINT (-110.94 31.33),-110.94,31.33,2014,12,228,0,1
52208,52208,Presidio,Texas,2403,US-Mexico Border,2014-12-01,Personal Vehicle Passengers,119120,POINT (-104.39000000000001 29.56),-104.39,29.56,2014,12,228,0,1
52281,52281,Andrade,California,2502,US-Mexico Border,2014-12-01,Bus Passengers,0,POINT (-114.73000000000002 32.72),-114.73,32.72,2014,12,228,0,1
53579,53579,Santa Teresa,New Mexico,2408,US-Mexico Border,2014-11-01,Bus Passengers,113,POINT (-106.68 31.78),-106.68,31.78,2014,11,227,5,0
53583,53583,Nogales,Arizona,2604,US-Mexico Border,2014-11-01,Pedestrians,250098,POINT (-110.94 31.33),-110.94,31.33,2014,11,227,5,0
53641,53641,Naco,Arizona,2603,US-Mexico Border,2014-11-01,Pedestrians,6911,POINT (-109.95 31.33),-109.95,31.33,2014,11,227,5,0
53702,53702,Santa Teresa,New Mexico,2408,US-Mexico Border,2014-11-01,Trains,0,POINT (-106.68 31.78),-106.68,31.78,2014,11,227,5,0
53809,53809,Laredo,Texas,2304,US-Mexico Border,2014-11-01,Truck Containers Empty,34342,POINT (-99.51 27.5),-99.51,27.5,2014,11,227,5,0
54616,54616,Nogales,Arizona,2604,US-Mexico Border,2014-10-01,Buses,751,POINT (-110.94 31.33),-110.94,31.33,2014,10,226,2,1
54667,54667,Otay Mesa,California,2506,US-Mexico Border,2014-10-01,Rail Containers Empty,198,POINT (-116.94 32.55),-116.94,32.55,2014,10,226,2,1
54702,54702,Sasabe,Arizona,2606,US-Mexico Border,2014-10-01,Rail Containers Empty,0,POINT (-111.54 31.48),-111.54,31.48,2014,10,226,2,1
54759,54759,Presidio,Texas,2403,US-Mexico Border,2014-10-01,Rail Containers Empty,0,POINT (-104.39000000000001 29.56),-104.39,29.56,2014,10,226,2,1
54804,54804,Lukeville,Arizona,2602,US-Mexico Border,2014-10-01,Pedestrians,3104,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2014,10,226,2,1
54820,54820,Brownsville,Texas,2301,US-Mexico Border,2014-10-01,Trucks,18514,POINT (-97.5 25.89),-97.5,25.89,2014,10,226,2,1
55406,55406,El Paso,Texas,2402,US-Mexico Border,2014-09-01,Personal Vehicles,970806,POINT (-106.45 31.76),-106.45,31.76,2014,9,225,0,1
55432,55432,El Paso,Texas,2402,US-Mexico Border,2014-09-01,Train Passengers,440,POINT (-106.45 31.76),-106.45,31.76,2014,9,225,0,1
55435,55435,Del Rio,Texas,2302,US-Mexico Border,2014-09-01,Bus Passengers,0,POINT (-100.93 29.330000000000002),-100.93,29.33,2014,9,225,0,1
55475,55475,Eagle Pass,Texas,2303,US-Mexico Border,2014-09-01,Rail Containers Full,10200,POINT (-100.51 28.71),-100.51,28.71,2014,9,225,0,1
55504,55504,Brownsville,Texas,2301,US-Mexico Border,2014-09-01,Bus Passengers,3344,POINT (-97.5 25.89),-97.5,25.89,2014,9,225,0,1
55531,55531,Brownsville,Texas,2301,US-Mexico Border,2014-09-01,Rail Containers Full,891,POINT (-97.5 25.89),-97.5,25.89,2014,9,225,0,1
55535,55535,El Paso,Texas,2402,US-Mexico Border,2014-09-01,Personal Vehicle Passengers,1562807,POINT (-106.45 31.76),-106.45,31.76,2014,9,225,0,1
55570,55570,Tecate,California,2505,US-Mexico Border,2014-09-01,Trucks,4394,POINT (-116.63 32.58),-116.63,32.58,2014,9,225,0,1
55574,55574,Calexico East,California,2507,US-Mexico Border,2014-09-01,Personal Vehicle Passengers,521915,POINT (-115.39 32.67),-115.39,32.67,2014,9,225,0,1
55584,55584,Roma,Texas,2310,US-Mexico Border,2014-09-01,Trains,0,POINT (-99.02 26.4),-99.02,26.4,2014,9,225,0,1
55606,55606,Tecate,California,2505,US-Mexico Border,2014-09-01,Truck Containers Full,2596,POINT (-116.63 32.58),-116.63,32.58,2014,9,225,0,1
55607,55607,Roma,Texas,2310,US-Mexico Border,2014-09-01,Bus Passengers,470,POINT (-99.02 26.4),-99.02,26.4,2014,9,225,0,1
55609,55609,Hidalgo,Texas,2305,US-Mexico Border,2014-09-01,Train Passengers,0,POINT (-98.27 26.1),-98.27,26.1,2014,9,225,0,1
55613,55613,Sasabe,Arizona,2606,US-Mexico Border,2014-09-01,Train Passengers,0,POINT (-111.54 31.48),-111.54,31.48,2014,9,225,0,1
56275,56275,Brownsville,Texas,2301,US-Mexico Border,2014-09-01,Trucks,17923,POINT (-97.5 25.89),-97.5,25.89,2014,9,225,0,1
56349,56349,Calexico East,California,2507,US-Mexico Border,2014-09-01,Personal Vehicles,274656,POINT (-115.39 32.67),-115.39,32.67,2014,9,225,0,1
56363,56363,Andrade,California,2502,US-Mexico Border,2014-09-01,Trains,0,POINT (-114.73000000000002 32.72),-114.73,32.72,2014,9,225,0,1
56456,56456,Progreso,Texas,2309,US-Mexico Border,2014-09-01,Rail Containers Empty,0,POINT (-97.95 26.06),-97.95,26.06,2014,9,225,0,1
57153,57153,Tecate,California,2505,US-Mexico Border,2014-08-01,Pedestrians,63521,POINT (-116.63 32.58),-116.63,32.58,2014,8,224,4,1
57211,57211,Eagle Pass,Texas,2303,US-Mexico Border,2014-08-01,Buses,88,POINT (-100.51 28.71),-100.51,28.71,2014,8,224,4,1
57437,57437,El Paso,Texas,2402,US-Mexico Border,2014-08-01,Personal Vehicles,992387,POINT (-106.45 31.76),-106.45,31.76,2014,8,224,4,1
58968,58968,Lukeville,Arizona,2602,US-Mexico Border,2014-07-01,Train Passengers,0,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2014,7,223,1,1
58981,58981,Tornillo-Fabens,Texas,2404,US-Mexico Border,2014-07-01,Rail Containers Empty,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2014,7,223,1,1
58982,58982,Eagle Pass,Texas,2303,US-Mexico Border,2014-07-01,Bus Passengers,2995,POINT (-100.51 28.71),-100.51,28.71,2014,7,223,1,1
58993,58993,Roma,Texas,2310,US-Mexico Border,2014-07-01,Rail Containers Full,0,POINT (-99.02 26.4),-99.02,26.4,2014,7,223,1,1
59036,59036,Lukeville,Arizona,2602,US-Mexico Border,2014-07-01,Rail Containers Full,0,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2014,7,223,1,1
59037,59037,San Ysidro,California,2504,US-Mexico Border,2014-07-01,Trains,0,POINT (-117.03 32.54),-117.03,32.54,2014,7,223,1,1
59079,59079,Laredo,Texas,2304,US-Mexico Border,2014-07-01,Trains,312,POINT (-99.51 27.5),-99.51,27.5,2014,7,223,1,1
59130,59130,Brownsville,Texas,2301,US-Mexico Border,2014-07-01,Rail Containers Empty,5196,POINT (-97.5 25.89),-97.5,25.89,2014,7,223,1,1
59151,59151,Roma,Texas,2310,US-Mexico Border,2014-07-01,Truck Containers Full,403,POINT (-99.02 26.4),-99.02,26.4,2014,7,223,1,1
59188,59188,Calexico East,California,2507,US-Mexico Border,2014-07-01,Personal Vehicles,274985,POINT (-115.39 32.67),-115.39,32.67,2014,7,223,1,1
59209,59209,Columbus,New Mexico,2406,US-Mexico Border,2014-07-01,Rail Containers Empty,0,POINT (-107.63 31.78),-107.63,31.78,2014,7,223,1,1
59242,59242,Presidio,Texas,2403,US-Mexico Border,2014-07-01,Personal Vehicle Passengers,118861,POINT (-104.39000000000001 29.56),-104.39,29.56,2014,7,223,1,1
59902,59902,Santa Teresa,New Mexico,2408,US-Mexico Border,2014-06-01,Truck Containers Full,4559,POINT (-106.68 31.78),-106.68,31.78,2014,6,222,6,0
59968,59968,Sasabe,Arizona,2606,US-Mexico Border,2014-06-01,Trucks,0,POINT (-111.54 31.48),-111.54,31.48,2014,6,222,6,0
59993,59993,Hidalgo,Texas,2305,US-Mexico Border,2014-06-01,Bus Passengers,25139,POINT (-98.27 26.1),-98.27,26.1,2014,6,222,6,0
60095,60095,Progreso,Texas,2309,US-Mexico Border,2014-06-01,Train Passengers,0,POINT (-97.95 26.06),-97.95,26.06,2014,6,222,6,0
60111,60111,Otay Mesa,California,2506,US-Mexico Border,2014-06-01,Pedestrians,284483,POINT (-116.94 32.55),-116.94,32.55,2014,6,222,6,0
60139,60139,Roma,Texas,2310,US-Mexico Border,2014-06-01,Truck Containers Full,379,POINT (-99.02 26.4),-99.02,26.4,2014,6,222,6,0
60487,60487,Roma,Texas,2310,US-Mexico Border,2014-06-01,Pedestrians,20578,POINT (-99.02 26.4),-99.02,26.4,2014,6,222,6,0
60546,60546,Santa Teresa,New Mexico,2408,US-Mexico Border,2014-06-01,Rail Containers Empty,0,POINT (-106.68 31.78),-106.68,31.78,2014,6,222,6,0
60572,60572,Nogales,Arizona,2604,US-Mexico Border,2014-06-01,Train Passengers,272,POINT (-110.94 31.33),-110.94,31.33,2014,6,222,6,0
60600,60600,Otay Mesa,California,2506,US-Mexico Border,2014-05-01,Truck Containers Empty,16294,POINT (-116.94 32.55),-116.94,32.55,2014,5,221,3,1
60616,60616,Nogales,Arizona,2604,US-Mexico Border,2014-05-01,Buses,804,POINT (-110.94 31.33),-110.94,31.33,2014,5,221,3,1
60686,60686,Presidio,Texas,2403,US-Mexico Border,2014-05-01,Truck Containers Full,339,POINT (-104.39000000000001 29.56),-104.39,29.56,2014,5,221,3,1
60736,60736,Otay Mesa,California,2506,US-Mexico Border,2014-05-01,Personal Vehicle Passengers,1040561,POINT (-116.94 32.55),-116.94,32.55,2014,5,221,3,1
61349,61349,Presidio,Texas,2403,US-Mexico Border,2014-05-01,Rail Containers Full,0,POINT (-104.39000000000001 29.56),-104.39,29.56,2014,5,221,3,1
61395,61395,Del Rio,Texas,2302,US-Mexico Border,2014-05-01,Buses,0,POINT (-100.93 29.330000000000002),-100.93,29.33,2014,5,221,3,1
61425,61425,Roma,Texas,2310,US-Mexico Border,2014-05-01,Buses,32,POINT (-99.02 26.4),-99.02,26.4,2014,5,221,3,1
61445,61445,Rio Grande City,Texas,2307,US-Mexico Border,2014-05-01,Trucks,3237,POINT (-98.8 26.37),-98.8,26.37,2014,5,221,3,1
61454,61454,Douglas,Arizona,2601,US-Mexico Border,2014-05-01,Trucks,3126,POINT (-109.56 31.33),-109.56,31.33,2014,5,221,3,1
61493,61493,Laredo,Texas,2304,US-Mexico Border,2014-05-01,Trains,335,POINT (-99.51 27.5),-99.51,27.5,2014,5,221,3,1
61535,61535,Laredo,Texas,2304,US-Mexico Border,2014-05-01,Trucks,167588,POINT (-99.51 27.5),-99.51,27.5,2014,5,221,3,1
61540,61540,Brownsville,Texas,2301,US-Mexico Border,2014-05-01,Buses,704,POINT (-97.5 25.89),-97.5,25.89,2014,5,221,3,1
61541,61541,Hidalgo,Texas,2305,US-Mexico Border,2014-05-01,Personal Vehicles,374288,POINT (-98.27 26.1),-98.27,26.1,2014,5,221,3,1
61550,61550,Laredo,Texas,2304,US-Mexico Border,2014-05-01,Rail Containers Full,23114,POINT (-99.51 27.5),-99.51,27.5,2014,5,221,3,1
61576,61576,Tornillo-Fabens,Texas,2404,US-Mexico Border,2014-05-01,Train Passengers,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2014,5,221,3,1
61644,61644,San Luis,Arizona,2608,US-Mexico Border,2014-05-01,Train Passengers,0,POINT (-114.78000000000002 32.49),-114.78,32.49,2014,5,221,3,1
62311,62311,Naco,Arizona,2603,US-Mexico Border,2014-04-01,Trains,0,POINT (-109.95 31.33),-109.95,31.33,2014,4,220,1,1
62924,62924,Brownsville,Texas,2301,US-Mexico Border,2014-04-01,Train Passengers,0,POINT (-97.5 25.89),-97.5,25.89,2014,4,220,1,1
63163,63163,Brownsville,Texas,2301,US-Mexico Border,2014-04-01,Pedestrians,195475,POINT (-97.5 25.89),-97.5,25.89,2014,4,220,1,1
63177,63177,Nogales,Arizona,2604,US-Mexico Border,2014-04-01,Personal Vehicle Passengers,582118,POINT (-110.94 31.33),-110.94,31.33,2014,4,220,1,1
63185,63185,Calexico,California,2503,US-Mexico Border,2014-04-01,Buses,0,POINT (-115.49999999999999 32.66),-115.5,32.66,2014,4,220,1,1
63186,63186,San Luis,Arizona,2608,US-Mexico Border,2014-04-01,Buses,0,POINT (-114.78000000000002 32.49),-114.78,32.49,2014,4,220,1,1
63191,63191,Andrade,California,2502,US-Mexico Border,2014-04-01,Truck Containers Full,0,POINT (-114.73000000000002 32.72),-114.73,32.72,2014,4,220,1,1
63207,63207,Santa Teresa,New Mexico,2408,US-Mexico Border,2014-04-01,Buses,20,POINT (-106.68 31.78),-106.68,31.78,2014,4,220,1,1
63221,63221,Lukeville,Arizona,2602,US-Mexico Border,2014-04-01,Train Passengers,0,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2014,4,220,1,1
63228,63228,Calexico East,California,2507,US-Mexico Border,2014-04-01,Buses,231,POINT (-115.39 32.67),-115.39,32.67,2014,4,220,1,1
63250,63250,San Luis,Arizona,2608,US-Mexico Border,2014-03-01,Trains,0,POINT (-114.78000000000002 32.49),-114.78,32.49,2014,3,219,5,0
63262,63262,Progreso,Texas,2309,US-Mexico Border,2014-03-01,Personal Vehicles,105160,POINT (-97.95 26.06),-97.95,26.06,2014,3,219,5,0
63271,63271,Progreso,Texas,2309,US-Mexico Border,2014-03-01,Trains,0,POINT (-97.95 26.06),-97.95,26.06,2014,3,219,5,0
63301,63301,Nogales,Arizona,2604,US-Mexico Border,2014-03-01,Trains,71,POINT (-110.94 31.33),-110.94,31.33,2014,3,219,5,0
63320,63320,Progreso,Texas,2309,US-Mexico Border,2014-03-01,Pedestrians,109470,POINT (-97.95 26.06),-97.95,26.06,2014,3,219,5,0
63332,63332,Tecate,California,2505,US-Mexico Border,2014-03-01,Rail Containers Full,0,POINT (-116.63 32.58),-116.63,32.58,2014,3,219,5,0
63345,63345,Lukeville,Arizona,2602,US-Mexico Border,2014-03-01,Pedestrians,3780,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2014,3,219,5,0
63367,63367,Tecate,California,2505,US-Mexico Border,2014-03-01,Trains,0,POINT (-116.63 32.58),-116.63,32.58,2014,3,219,5,0
63394,63394,Tecate,California,2505,US-Mexico Border,2014-03-01,Bus Passengers,727,POINT (-116.63 32.58),-116.63,32.58,2014,3,219,5,0
63395,63395,San Ysidro,California,2504,US-Mexico Border,2014-03-01,Personal Vehicles,948140,POINT (-117.03 32.54),-117.03,32.54,2014,3,219,5,0
63397,63397,Sasabe,Arizona,2606,US-Mexico Border,2014-03-01,Buses,0,POINT (-111.54 31.48),-111.54,31.48,2014,3,219,5,0
63405,63405,El Paso,Texas,2402,US-Mexico Border,2014-03-01,Personal Vehicles,977820,POINT (-106.45 31.76),-106.45,31.76,2014,3,219,5,0
64049,64049,Andrade,California,2502,US-Mexico Border,2014-03-01,Bus Passengers,0,POINT (-114.73000000000002 32.72),-114.73,32.72,2014,3,219,5,0
64151,64151,Tecate,California,2505,US-Mexico Border,2014-03-01,Buses,32,POINT (-116.63 32.58),-116.63,32.58,2014,3,219,5,0
64283,64283,Tornillo-Fabens,Texas,2404,US-Mexico Border,2014-03-01,Trains,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2014,3,219,5,0
65005,65005,Tecate,California,2505,US-Mexico Border,2014-02-01,Rail Containers Full,0,POINT (-116.63 32.58),-116.63,32.58,2014,2,218,5,0
65009,65009,El Paso,Texas,2402,US-Mexico Border,2014-02-01,Bus Passengers,17578,POINT (-106.45 31.76),-106.45,31.76,2014,2,218,5,0
65021,65021,Progreso,Texas,2309,US-Mexico Border,2014-02-01,Trucks,3218,POINT (-97.95 26.06),-97.95,26.06,2014,2,218,5,0
65125,65125,Douglas,Arizona,2601,US-Mexico Border,2014-02-01,Trains,0,POINT (-109.56 31.33),-109.56,31.33,2014,2,218,5,0
65238,65238,Laredo,Texas,2304,US-Mexico Border,2014-02-01,Rail Containers Empty,12102,POINT (-99.51 27.5),-99.51,27.5,2014,2,218,5,0
65859,65859,Calexico East,California,2507,US-Mexico Border,2014-02-01,Personal Vehicle Passengers,468296,POINT (-115.39 32.67),-115.39,32.67,2014,2,218,5,0
65886,65886,Columbus,New Mexico,2406,US-Mexico Border,2014-01-01,Personal Vehicle Passengers,47835,POINT (-107.63 31.78),-107.63,31.78,2014,1,217,2,1
65910,65910,Tecate,California,2505,US-Mexico Border,2014-01-01,Personal Vehicle Passengers,123107,POINT (-116.63 32.58),-116.63,32.58,2014,1,217,2,1
65952,65952,Douglas,Arizona,2601,US-Mexico Border,2014-01-01,Trucks,2755,POINT (-109.56 31.33),-109.56,31.33,2014,1,217,2,1
65966,65966,Del Rio,Texas,2302,US-Mexico Border,2014-01-01,Personal Vehicles,106926,POINT (-100.93 29.330000000000002),-100.93,29.33,2014,1,217,2,1
65976,65976,Santa Teresa,New Mexico,2408,US-Mexico Border,2014-01-01,Bus Passengers,174,POINT (-106.68 31.78),-106.68,31.78,2014,1,217,2,1
65983,65983,Del Rio,Texas,2302,US-Mexico Border,2014-01-01,Trains,0,POINT (-100.93 29.330000000000002),-100.93,29.33,2014,1,217,2,1
65987,65987,Nogales,Arizona,2604,US-Mexico Border,2014-01-01,Truck Containers Full,28085,POINT (-110.94 31.33),-110.94,31.33,2014,1,217,2,1
66024,66024,San Luis,Arizona,2608,US-Mexico Border,2014-01-01,Buses,8,POINT (-114.78000000000002 32.49),-114.78,32.49,2014,1,217,2,1
66029,66029,Lukeville,Arizona,2602,US-Mexico Border,2014-01-01,Bus Passengers,216,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2014,1,217,2,1
66030,66030,Lukeville,Arizona,2602,US-Mexico Border,2014-01-01,Personal Vehicles,18824,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2014,1,217,2,1
66052,66052,Del Rio,Texas,2302,US-Mexico Border,2014-01-01,Truck Containers Full,4014,POINT (-100.93 29.330000000000002),-100.93,29.33,2014,1,217,2,1
66060,66060,Calexico,California,2503,US-Mexico Border,2014-01-01,Trucks,0,POINT (-115.49999999999999 32.66),-115.5,32.66,2014,1,217,2,1
66073,66073,Naco,Arizona,2603,US-Mexico Border,2014-01-01,Bus Passengers,0,POINT (-109.95 31.33),-109.95,31.33,2014,1,217,2,1
66101,66101,Rio Grande City,Texas,2307,US-Mexico Border,2014-01-01,Train Passengers,0,POINT (-98.8 26.37),-98.8,26.37,2014,1,217,2,1
66112,66112,Roma,Texas,2310,US-Mexico Border,2014-01-01,Rail Containers Empty,0,POINT (-99.02 26.4),-99.02,26.4,2014,1,217,2,1
66124,66124,Sasabe,Arizona,2606,US-Mexico Border,2014-01-01,Train Passengers,0,POINT (-111.54 31.48),-111.54,31.48,2014,1,217,2,1
66131,66131,Roma,Texas,2310,US-Mexico Border,2014-01-01,Rail Containers Full,0,POINT (-99.02 26.4),-99.02,26.4,2014,1,217,2,1
67363,67363,Calexico East,California,2507,US-Mexico Border,2013-12-01,Trucks,26580,POINT (-115.39 32.67),-115.39,32.67,2013,12,216,6,0
67446,67446,Nogales,Arizona,2604,US-Mexico Border,2013-12-01,Trucks,25550,POINT (-110.94 31.33),-110.94,31.33,2013,12,216,6,0
67470,67470,Columbus,New Mexico,2406,US-Mexico Border,2013-12-01,Buses,115,POINT (-107.63 31.78),-107.63,31.78,2013,12,216,6,0
67509,67509,Sasabe,Arizona,2606,US-Mexico Border,2013-12-01,Rail Containers Empty,0,POINT (-111.54 31.48),-111.54,31.48,2013,12,216,6,0
67511,67511,Roma,Texas,2310,US-Mexico Border,2013-12-01,Truck Containers Full,308,POINT (-99.02 26.4),-99.02,26.4,2013,12,216,6,0
67524,67524,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-12-01,Personal Vehicles,47567,POINT (-106.68 31.78),-106.68,31.78,2013,12,216,6,0
67533,67533,Santa Teresa,New Mexico,2408,US-Mexico Border,2013-12-01,Truck Containers Empty,143,POINT (-106.68 31.78),-106.68,31.78,2013,12,216,6,0
67562,67562,Otay Mesa,California,2506,US-Mexico Border,2013-12-01,Trains,20,POINT (-116.94 32.55),-116.94,32.55,2013,12,216,6,0
67589,67589,Progreso,Texas,2309,US-Mexico Border,2013-12-01,Personal Vehicle Passengers,267749,POINT (-97.95 26.06),-97.95,26.06,2013,12,216,6,0
67621,67621,El Paso,Texas,2402,US-Mexico Border,2013-12-01,Personal Vehicles,968596,POINT (-106.45 31.76),-106.45,31.76,2013,12,216,6,0
68248,68248,Nogales,Arizona,2604,US-Mexico Border,2013-12-01,Truck Containers Empty,4207,POINT (-110.94 31.33),-110.94,31.33,2013,12,216,6,0
68272,68272,Brownsville,Texas,2301,US-Mexico Border,2013-12-01,Train Passengers,0,POINT (-97.5 25.89),-97.5,25.89,2013,12,216,6,0
68274,68274,Calexico,California,2503,US-Mexico Border,2013-12-01,Truck Containers Full,0,POINT (-115.49999999999999 32.66),-115.5,32.66,2013,12,216,6,0
68335,68335,Tecate,California,2505,US-Mexico Border,2013-12-01,Rail Containers Empty,0,POINT (-116.63 32.58),-116.63,32.58,2013,12,216,6,0
68342,68342,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-12-01,Personal Vehicles,26121,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,12,216,6,0
68414,68414,Presidio,Texas,2403,US-Mexico Border,2013-12-01,Bus Passengers,1042,POINT (-104.39000000000001 29.56),-104.39,29.56,2013,12,216,6,0
68424,68424,Calexico,California,2503,US-Mexico Border,2013-12-01,Personal Vehicle Passengers,562596,POINT (-115.49999999999999 32.66),-115.5,32.66,2013,12,216,6,0
68431,68431,Tecate,California,2505,US-Mexico Border,2013-12-01,Personal Vehicles,66791,POINT (-116.63 32.58),-116.63,32.58,2013,12,216,6,0
68432,68432,Nogales,Arizona,2604,US-Mexico Border,2013-12-01,Buses,880,POINT (-110.94 31.33),-110.94,31.33,2013,12,216,6,0
70050,70050,Laredo,Texas,2304,US-Mexico Border,2013-10-01,Train Passengers,0,POINT (-99.51 27.5),-99.51,27.5,2013,10,214,1,1
70057,70057,Laredo,Texas,2304,US-Mexico Border,2013-10-01,Rail Containers Full,23414,POINT (-99.51 27.5),-99.51,27.5,2013,10,214,1,1
70078,70078,San Luis,Arizona,2608,US-Mexico Border,2013-10-01,Truck Containers Empty,1160,POINT (-114.78000000000002 32.49),-114.78,32.49,2013,10,214,1,1
70100,70100,Rio Grande City,Texas,2307,US-Mexico Border,2013-10-01,Trains,0,POINT (-98.8 26.37),-98.8,26.37,2013,10,214,1,1
70101,70101,Sasabe,Arizona,2606,US-Mexico Border,2013-10-01,Personal Vehicle Passengers,2306,POINT (-111.54 31.48),-111.54,31.48,2013,10,214,1,1
70132,70132,Eagle Pass,Texas,2303,US-Mexico Border,2013-10-01,Personal Vehicle Passengers,387749,POINT (-100.51 28.71),-100.51,28.71,2013,10,214,1,1
70142,70142,Tornillo-Fabens,Texas,2404,US-Mexico Border,2013-10-01,Trucks,0,POINT (-106.14 31.429999999999996),-106.14,31.43,2013,10,214,1,1
70154,70154,Nogales,Arizona,2604,US-Mexico Border,2013-10-01,Bus Passengers,10869,POINT (-110.94 31.33),-110.94,31.33,2013,10,214,1,1
70162,70162,Lukeville,Arizona,2602,US-Mexico Border,2013-10-01,Trains,0,POINT (-112.82 31.880000000000003),-112.82,31.880000000000006,2013,10,214,1,1
70166,70166,Tecate,California,2505,US-Mexico Border,2013-10-01,Truck Containers Empty,1858,POINT (-116.63 32.58),-116.63,32.58,2013,10,214,1,1
70167,70167,Rio Grande City,Texas,2307,US-Mexico Border,2013-10-01,Personal Vehicles,29219,POINT (-98.8 26.37),-98.8,26.37,2013,10,214,1,1
70220,70220,Roma,Texas,2310,US-Mexico Border,2013-10-01,Trains,0,POINT (-99.02 26.4),-99.02,26.4,2013,10,214,1,1
70224,70224,Del Rio,Texas,2302,US-Mexico Border,2013-10-01,Truck Containers Empty,871,POINT (-100.93 29.330000000000002),-100.93,29.33,2013,10,214,1,1
70225,70225,Hidalgo,Texas,2305,US-Mexico Border,2013-10-01,Rail Containers Full,0,POINT (-98.27 26.1),-98.27,26.1,2013,10,214,1,1
